id,headline_location,company,exp_location,title,description,start_day,end_day,first_job_start,number_of_recommendations
6bf62aee-1ad7-48f1-a664-1938fde6ecbe,"Herndon, Virginia, United States",Company_N,"San Diego, CA",SAP Technical Lead/Offshore Coordinator/Workflow Developer,Managing Consultant and SAP Workflow process designer.,9/1/2007,6/1/2008,1/1/2002,1.5
691ff70f-9231-4a60-96be-43402e1e903e,"Fredericksburg, Texas, United States",Company_N,East Memphis,Sr. Manger - IT Business Systems,,1/1/2012,6/1/2013,5/1/2004,0.3
970c31b1-ff8e-4a17-a221-31a838b728ef,"Memphis, Tennessee, United States",Company_N,Greater San Diego Area,"Associate Product Manager, Biologics",,8/1/2009,7/1/2012,8/1/2009,5.8
3877fa25-d2a2-4694-8037-8c76590ebbe8,"San Diego, California, United States",Company_N,"San Diego, California",Sr. Accounts Payable Specialist Coordinator,,9/1/2018,,12/1/2000,4
04c36ed4-a8a1-461c-8fc5-d0868fcfc476,Eswatini,Company_N,"Dayton, Ohio Area",Manufacturing Engineer,,3/1/2018,5/1/2019,6/1/2006,7.7
04c36ed4-a8a1-461c-8fc5-d0868fcfc476,Eswatini,Company_N,"Dayton, Ohio",MES Engineer,"Design, implement, and test project specific Manufacturing Execution System (MES) and system integration. Work closely with Production in the evaluation and implementation of MES application updates, changes, and sustain MES system.",12/1/2016,3/1/2018,6/1/2006,7.7
190f467e-a54f-42e4-b1a2-7ee13b480556,"San Diego, California, United States",Company_N,Greater San Diego Area,Sr. Tax Analyst,,2/1/2017,11/1/2017,9/1/2001,2.5
a3f68bfe-88ab-4a94-9a4a-416de2709b6d,"Gilbert, Arizona, United States",Company_N,,"Sr. Administrative Assistant, West Area",,4/1/2008,,1/1/2006,4.9
168ec8e1-c6e7-46f7-8862-e82651f8816e,"Memphis, Tennessee, United States",Company_N,Greater Memphis Area,"Lead, Central Region Field Sales Support",o Manage assets and provide fulfillment and sales support for a $30 million North Carolina territory with an efficiency rate of 99.6%.,2/1/2018,,6/1/2005,5
168ec8e1-c6e7-46f7-8862-e82651f8816e,"Memphis, Tennessee, United States",Company_N,Greater Memphis Area,Sr. Field Sales Support,o Managed assets and provided fulfillment and sales support for a $40 million Texas territory with an efficiency rate of 98.7%.,12/1/2015,2/1/2018,6/1/2005,5
168ec8e1-c6e7-46f7-8862-e82651f8816e,"Memphis, Tennessee, United States",Company_N,Greater Memphis Area,"Team Lead, Customer Service and Billing",o Monitored daily call center activity.,2/1/2014,12/1/2015,6/1/2005,5
168ec8e1-c6e7-46f7-8862-e82651f8816e,"Memphis, Tennessee, United States",Company_N,Greater Memphis Area,Logistics Coordinator,o Managed assets and provided fulfillment and sales support for a $34 million San Diego territory with an efficiency rate of 95.8%.,7/1/2012,2/1/2014,6/1/2005,5
168ec8e1-c6e7-46f7-8862-e82651f8816e,"Memphis, Tennessee, United States",Company_N,Greater Memphis Area,Customer Service Representative,o Scheduled instrumentation and implants for surgical events via phone and email.,7/1/2010,7/1/2012,6/1/2005,5
c2ca32c8-44ba-4081-ad49-ad47154780d9,"Wallingford, Pennsylvania, United States",Company_N,Greater Philadelphia Area,Sales Associate,,11/1/2018,,5/1/2012,7.3
59cccf66-11d1-4fca-b822-4cb7bb0b24b2,"San Diego, California, United States",Company_N,"San Diego, California",Senior Associate Product Manager,,10/1/2019,,1/1/2004,4
59cccf66-11d1-4fca-b822-4cb7bb0b24b2,"San Diego, California, United States",Company_N,"San Diego, California","Product Specialist, Customs & Specials",,7/1/2015,10/1/2019,1/1/2004,4
172eb65f-5228-40eb-ae48-37b0bc78b4f3,"Carlsbad, California, United States",Company_N,,engineer,,1/1/2005,12/1/2013,1/1/2005,7.5
e8ac465e-ef57-4952-a68c-0b32742f504e,"San Diego, California, United States",Company_N,"San Diego, CA","Manager, Planning",,3/1/2016,,1/1/2001,4.8
e8ac465e-ef57-4952-a68c-0b32742f504e,"San Diego, California, United States",Company_N,"San Diego, CA","Associate Manager, Planning","This Associate Manager, Planning position is responsible for all forecasting activities associated with customers and products. The Associate Manager, Planning creates and maintains forecast models for their customers, incorporating business intelligence and forecast information gathered from sales, marketing, finance, retailer replenishment analysts, and other sources. The Associate Manager, Planning is the integration point into the sales and commercial organization. This position leads the forecasting dialogue each month for their respective customers and products with key counterparts in Sales and Marketing. Additionally, the Associate Manager, Planning has responsibility to establish, RoP models, set statistically relevant safety stock measures, and ensuring MRP, and master data is set to appropriately drive Planned Order and Purchase Requisitions appropriately. ",7/1/2012,3/1/2016,1/1/2001,4.8
e8ac465e-ef57-4952-a68c-0b32742f504e,"San Diego, California, United States",Company_N,"San Diego, CA",Product Line Planner,"The Product Line Planner is the conduit between marketing and purchasing. As demand planner, we monitor historical demand and calculate forecasts based on revenue goals, trend analysis, cyclicality, seasonality, and qualitative data primarily from Marketing. As supply planner, we work with buyers to determine purchasing strategy, and work with Vendors when necessary to alleviate bottlenecks or help set priorities. Setting appropriate safety stock levels, min-max inventory levels, and appropriate RoP strategies are also part of the Supply Planner role. As inventory manager, they determine appropriate safety stock levels, provide assistance to customer service regarding RMAs, and determine priority for outstanding customer orders. The Senior Product Line Planner is knowledgeable in all aspects of Planning activities and serves as a resource for other planners. They are expected to drive process improvements and standardization by either streamlining existing processes or introducing a new process where one doesnâ€™t exist.",6/1/2010,6/1/2012,1/1/2001,4.8
bb8cdd30-a879-48fc-b208-10fb6e1e92a0,"Redondo Beach, California, United States",Company_N,Greater Los Angeles Area,Senior Sales Consultant,Sr. Spine Specialist (03/05-01/10),2/1/2005,9/1/2010,1/1/2001,5.9
63c212ab-9972-4176-8d30-58684a73520e,"San Diego, California, United States",Company_N,,"Senior Administrative Assistant, Cervicothoracic & Biologics",,6/1/2009,,1/1/2007,3.6
63c212ab-9972-4176-8d30-58684a73520e,"San Diego, California, United States",Company_N,,"Administrative Assistant, Marketing",,6/1/2009,6/1/2012,1/1/2007,3.6
63c212ab-9972-4176-8d30-58684a73520e,"San Diego, California, United States",Company_N,,"Administrative Assistant, Executive Office",,1/1/2007,5/1/2009,1/1/2007,3.6
400f389d-7910-413a-8860-1a1de0f0a5c2,"San Diego, California, United States",Company_N,"San Diego, California, United States",Senior Lead Software Engineer,,3/1/2020,,6/1/2005,5
400f389d-7910-413a-8860-1a1de0f0a5c2,"San Diego, California, United States",Company_N,"San Diego, California",Lead Software Engineer,"Lead multiple teams and global projects, designing and contributing the architecture as well as providing guidance and direction to software engineers on the team and managing project timelines and deliverables ",1/1/2017,3/1/2020,6/1/2005,5
400f389d-7910-413a-8860-1a1de0f0a5c2,"San Diego, California, United States",Company_N,Greater San Diego Area,Senior Software Engineer,Implemented CRM customizations and integration with Microsoft Dynamics. Developed custom services that integrate in house applications with Dynamics using restful OData APIs and OAuth2.,11/1/2014,1/1/2017,6/1/2005,5
7beafb19-e698-4e11-bc2e-24c25ca10196,"Farmington, Michigan, United States",Company_N,"Ann Arbor, MI",Lead Financial Analyst,,8/1/2016,,3/1/1999,6.9
68148db3-178a-48d4-8150-a71e581535af,"Salt Lake City, Utah, United States",Company_N,Greater Salt Lake City Area,Contract Clinical Research Coordinator,,3/1/2007,8/1/2007,10/1/1997,2.9
04930cfc-2ebf-4ef6-99f6-b50be1d37337,"Irvine, California, United States",Company_N,"Aliso Viejo, California",Product Specialist,,4/1/2019,,5/1/1995,7.1
74bff379-2d9d-4430-9b18-0fa8c0e51877,"Arvada, Colorado, United States",Company_N,"Columbia, MD","Sr. Director HR, Company_N Clinical Services","Company_N is a leading innovator and spine industry disruptor that is transforming spine surgery with minimally invasive, procedurally-integrated solutions that are at the forefront of twenty-first century healthcare. As the pioneer of lateral access spine surgery, Company_N is an innovation powerhouse, creating and manufacturing disruptive technologies that are designed to provide safer and reproducible clinically proven patient outcomes, while delivering tangible economic outcomes that can help decrease the cost of care.",3/1/2018,,1/1/2001,5.2
74bff379-2d9d-4430-9b18-0fa8c0e51877,"Arvada, Colorado, United States",Company_N,,"HR Business Partner for Finance, Legal, and External Affairs at Company_N.",,8/1/2017,3/1/2018,1/1/2001,5.2
74bff379-2d9d-4430-9b18-0fa8c0e51877,"Arvada, Colorado, United States",Company_N,San Diego,"Director, Talent Management and HR Business Partner for IT, Legal, and External Affairs & Corp. Mktg",,10/1/2016,8/1/2017,1/1/2001,5.2
74bff379-2d9d-4430-9b18-0fa8c0e51877,"Arvada, Colorado, United States",Company_N,Greater San Diego Area,"Director, Talent Management and Learning & Development",,6/1/2014,10/1/2016,1/1/2001,5.2
368aa948-24e9-4122-8860-ac120e20d451,"San Antonio, Texas, United States",Company_N,San Antonio,Area Sales Director,,5/1/2012,9/1/2017,3/1/2008,3.9
6ac0ada2-8524-4263-ba67-7a74d244cc16,"Hermosa Beach, California, United States",Company_N,"Los Angeles, California",Associate Sales Representative,,11/1/2018,,1/1/2012,6
9a0a87e3-7a11-46c4-be79-2c0969c38311,"Memphis, Tennessee, United States",Company_N,,Industrial Heavy Equipment Operator,,1/1/2014,12/1/2015,1/1/2014,3.6
e160889e-e58e-4caa-a1f6-ec46cb769cdf,"Houston, Texas, United States",Company_N,"Houston, Texas",Sales Specialist,,7/1/2017,,8/1/2011,5.1
e160889e-e58e-4caa-a1f6-ec46cb769cdf,"Houston, Texas, United States",Company_N,"Houston, Texas Area",Spine Associate,,5/1/2016,7/1/2017,8/1/2011,5.1
71301e58-e01d-472d-ae83-a91ab95acb2a,"Cologne, North Rhine-Westphalia, Germany",Company_N,,Spine Specialist West,,1/1/2015,,1/1/2013,5.1
4e017e08-42d1-4696-9f77-191c190a5316,"Chula Vista, California, United States",Company_N,Greater San Diego Area,Full Stack Developer Lead - Consultant,Project Pulse,10/1/2018,8/1/2019,6/1/2004,3.8
aa5603bf-dfa3-4da4-8b89-d45253fd7340,"Houston, Texas, United States",Company_N,,Sales Manager,,2/1/2003,3/1/2005,1/1/1992,4.9
cf532664-27c7-46fd-8268-f448662a07f4,"Riverview, Florida, United States",Company_N,"Hartford, Connecticut Area",Spine Specialist,,4/1/2010,9/1/2011,1/1/1988,5.6
38216d19-1599-4424-a8c9-46504eaa7f54,"Westminster, Maryland, United States",Company_N,"Columbia, MD",Systems Engineer,,12/1/2013,,8/1/2009,6.8
ccdae2c2-b457-4cad-96d4-e9a58e09f4e9,"Rockville, Maryland, United States",Company_N,"San Diego, California",Accounting Clerk,,9/1/2013,5/1/2014,6/1/2013,3.4
0c20f223-b0de-4cba-b5a0-18af24c70958,"Oakland, Tennessee, United States",Company_N,Greater Memphis Area,Field Sales Support,â€¢ Serves as liaison between sales and internal teams to support production planning and assists in developing logistics plans and procedures.,10/1/2017,,1/1/2012,4.5
e4aeff4b-0132-4e9f-8821-142d149a2a5d,"Henderson, Nevada, United States",Company_N,,Sales Specialist,,8/1/2012,4/1/2014,2/1/2008,4.1
e4aeff4b-0132-4e9f-8821-142d149a2a5d,"Henderson, Nevada, United States",Company_N,,Spine Specialist,,2/1/2008,7/1/2012,2/1/2008,4.1
38e40d3e-2b05-410c-b240-397455ad9eb3,"Salt Lake City, Utah, United States",Company_N,,"Member, Board of Directors",,1/1/2001,12/1/2004,1/1/1996,6.9
38122e25-6619-40aa-bebe-fd3cdff448b8,"Hoofddorp, North Holland, Netherlands",Company_N,"Amsterdam en omgeving, Nederland","Program Manager, Sterile Supply Chain",,1/1/2019,,1/1/2007,2.1
34a75505-dfa7-49d1-a1cf-a43ae6317fca,"Memphis, Tennessee, United States",Company_N,Greater Memphis Area,Quality Assurance Specialist,,3/1/2019,,5/1/2013,5.7
34a75505-dfa7-49d1-a1cf-a43ae6317fca,"Memphis, Tennessee, United States",Company_N,Greater Memphis Area,Associate Quality Engineer,,8/1/2017,3/1/2019,5/1/2013,5.7
34a75505-dfa7-49d1-a1cf-a43ae6317fca,"Memphis, Tennessee, United States",Company_N,Greater Memphis Area,Senior Quality Technician,,12/1/2014,8/1/2017,5/1/2013,5.7
34a75505-dfa7-49d1-a1cf-a43ae6317fca,"Memphis, Tennessee, United States",Company_N,Greater Memphis Area,Customer Service Representative,,5/1/2013,12/1/2014,5/1/2013,5.7
42087118-c090-42ae-bb70-8b7c0048b940,"San Diego, California, United States",Company_N,,Field Service Technician,,6/1/2009,4/1/2013,8/1/1995,4.6
56bbe5c1-8782-4ec3-a395-7ccd1ffe4007,"Somerset, New Jersey, United States",Company_N,new jersey,Clinical Associate,,4/1/2014,12/1/2015,3/1/2012,6.6
b5af652c-c1d0-46ff-ab0f-ea7c79410186,"Dayton, Ohio, United States",Company_N,"Dayton, Ohio Area",Post Processing Tech,"In my current position, I'm responsible for masking, grit blasting, laser etching, and cleaning medical parts for processing after they have been machined. Blast cabinets, sonic cleaners, vapor degreasers, and laser etch machines are used to complete operation. Also, I run a automated ultrasonic wash and passivation line, as well as final assembly of parts and all production is tracked by data entry and scanners on computer tracking system.",9/1/2017,9/1/2020,7/1/2005,1.7
9f973400-4461-4920-988d-dd586e456979,"Carlsbad, California, United States",Company_N,"Orange County, California Area",Director,"Lead team responsible for launching MAGEC Spinal Bracing and Distraction System. Drove cross-functional team to accelerate launch by over a quarter, enabling the company to achieve annual revenue goal of $45M. Devised business strategy for achieving significant product revenue growth (over 80% year-over-year). Engaged key opinion leaders to ensure fulfillment of unmet clinical needs through product pipeline. Responsible for multiple FDA submissions to expand product indications. Implemented redesign of critical components to improve device reliability. Determined and executed manufacturing initiatives to significantly improve production yield (45% to 95%). Directed testing to characterize mechanical device performance. Conducted extensive sales and surgeon education programs aimed at improving technical understanding of device performance and applications. Devised and supported plan for evidence development to support product usage.",3/1/2015,10/1/2016,1/1/2000,4.2
